id,label,url,hosting_mode,platform,platform_domain,brand,real_domain,page_type,phishing_strategy,form_action,form_action_type,page_brand_domain_mismatch,form_action_brand_domain_mismatch,has_domain_mismatch,has_password_field,hidden_fields_count,attacker_domain,attacker_domain_label,attacker_tld,attacker_strategy,tld_risk_score,urgency_score,fear_score,credential_keyword_score,visible_text,parsed_forms,brand_in_text,form_method,url_entropy,url_digit_ratio,url_letter_ratio,url_num_dots,url_num_slashes,url_num_hyphens,url_num_equals,url_num_question,url_num_ampersand,url_num_percent,url_num_double_slash,url_num_sensitive_words,url_has_at_symbol,html_num_eval_calls,html_num_unescape_calls,html_has_right_click_disabled,sfh_is_empty,sfh_is_about_blank,html_has_favicon,html_num_hidden_inputs,urgency_text_injected,authority_text_injected,fear_text_injected,reward_text_injected,document_fields_injected,filename,content_hash,file_size_bytes,annotation_requires_visual_analysis,annotation_visible_text_location,annotation_visual_modality,authority_score,body_visible_text,brand_domain_known,document_title,document_upload_score,html_embedded_raster_bytes,html_empty_submit_button_count,html_has_full_viewport_image,html_has_fullscreen_form_layer,html_has_object_fit_cover_or_fill,html_has_raster_form_overlay_pattern,html_has_transparent_form_controls,html_max_z_index,html_num_absolute_position_rules,html_num_canvas,html_num_embedded_raster_images,html_num_fixed_position_rules,html_num_forms,html_num_images,html_num_password_inputs,html_num_svg,injected_text,primary_raster_asset_path,raster_asset_paths,raster_text_ground_truth,resolved_real_domain,reward_score,url_path
phish_1795,1,https://servicelogin.firebaseapp.com/sso,third_party,firebase_app,firebaseapp.com,Amazon,amazon.com,login,reward,https://hub-verify-access-safe.firebaseapp.com/sessionsecurity,same_platform_cross_origin,True,True,True,True,3,,,,,0.007,0.196,0.0,0.741,"Amazon - Sign In Exclusive offer: Upgrade your account to Premium for free. This offer expires in 24 hours. Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109","[{""action"": ""https://hub-verify-access-safe.firebaseapp.com/sessionsecurity"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""ap_email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""ap_password""}, {""type"": ""hidden"", ""name"": ""service"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""session_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}]}]","[""amazon""]",post,4.1062,0.0,0.85,2,3,0,0,0,0,0,0,2,False,0,0,False,False,False,False,3,False,False,False,True,False,firebase_app_amazon_1795.html,7bda51985cf13a823065904fe1d597593da2eb02ffb8dfdd8f65465e75cb9621,3746,,,,0.0,"Exclusive offer: Upgrade your account to Premium for free. This offer expires in 24 hours. Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109",True,Amazon - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,Exclusive offer: Upgrade your account to Premium for free. This offer expires in 24 hours.,,[],,amazon.com,1.0,/sso
phish_1796,1,https://linkedin.service-hub-verify-secure.ng/identity-sso-verify-login,first_party,,,LinkedIn,linkedin.com,login,screenshot_overlay,https://linkedin.service-hub-verify-secure.ng/sso/verify/authorize,same_origin,,,,True,3,linkedin.service-hub-verify-secure.ng,linkedin.service-hub-verify-secure,ng,subdomain,0.003,0.0,0.0,0.741,My LinkedIn Account,"[{""action"": ""https://linkedin.service-hub-verify-secure.ng/sso/verify/authorize"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""ref"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}]}]","[""linkedin""]",post,4.2484,0.0,0.831,2,3,6,0,0,0,0,0,4,False,0,0,False,False,False,False,3,False,False,False,False,False,attacker_linkedin_service-hub-verify-secure_ng_linkedin_1796.html,e0a3b72f0f82e0ef7c6bb880f76804306518b62e753bbd855033e614be72efc4,30138,True,image_pixels,raster_image_overlay,0.0,,False,My LinkedIn Account,0.0,20379,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/phish_1796_embedded_00.png,"[""raster_assets/phish_1796_embedded_00.png""]","LinkedIn LinkedIn Sign in to LinkedIn Email or phone Password Sign In Forgot password? Create account LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085",,0.0,/identity-sso-verify-login
phish_1797,1,https://secure.vercel.app/signinauthsecurity,third_party,vercel_app,vercel.app,LinkedIn,linkedin.com,login,screenshot_overlay,https://secure.vercel.app/verify-session,same_origin,,,,True,1,,,,,0.012,0.0,0.0,0.741,LinkedIn Identity Verification,"[{""action"": ""https://secure.vercel.app/verify-session"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""service"", ""id"": """"}]}]","[""linkedin""]",post,4.0017,0.0,0.8636,2,3,0,0,0,0,0,0,3,False,0,0,False,False,False,False,1,False,False,False,False,False,vercel_app_linkedin_1797.html,2ed27383a3805793132d2cfd32cd762311c1218d9756d3a6025cd992e3942f78,30058,True,image_pixels,raster_image_overlay,0.0,,False,LinkedIn Identity Verification,0.0,20677,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/phish_1797_embedded_00.png,"[""raster_assets/phish_1797_embedded_00.png""]","LinkedIn LinkedIn Sign in to LinkedIn Email or phone Password Sign In Forgot password? Create account LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085",,0.0,/signinauthsecurity
phish_1798,1,https://goolge.win/signin-sso-auth-new,first_party,,,Google,accounts.google.com,login,urgency,https://goolge.win/,same_origin,True,True,True,True,4,goolge.win,goolge,win,typosquat,0.089,0.196,0.0,1.0,"Google - Sign In Your account will be suspended in 24 hours. Verify your identity now to avoid disruption. Google Sign in to your Google Account Email or phone Enter your password Sign In Forgot password? · Create account Google LLC, 1600 Amphitheatre Parkway, Mountain View, CA 94043","[{""action"": ""https://goolge.win/"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""identifier"", ""id"": ""identifierId""}, {""type"": ""password"", ""name"": ""Passwd"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""context"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""session_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""ref"", ""id"": """"}]}]","[""google""]",post,3.9182,0.0,0.7895,1,3,3,0,0,0,0,0,3,False,0,0,False,False,False,False,4,True,False,False,False,False,attacker_goolge_win_google_1798.html,f9611daa70842f95a8f26411da2b79d6bc95a0970702e5318a2d714da7623594,3791,,,,0.0,"Your account will be suspended in 24 hours. Verify your identity now to avoid disruption. Google Sign in to your Google Account Email or phone Enter your password Sign In Forgot password? · Create account Google LLC, 1600 Amphitheatre Parkway, Mountain View, CA 94043",True,Google - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,Your account will be suspended in 24 hours. Verify your identity now to avoid disruption.,,[],,accounts.google.com,0.0,/signin-sso-auth-new
phish_1799,1,https://dropbo.cfd/accountssoauthorize,first_party,,,Dropbox,dropbox.com,login,credential_harvest,https://dropbo.cfd/authorizeauthsecuritysignin,same_origin,True,True,True,True,4,dropbo.cfd,dropbo,cfd,typosquat,0.259,0.0,0.0,0.741,"Dropbox - Sign In Dropbox Sign in to Dropbox Email Password Sign In Forgot password? · Create account Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158","[{""action"": ""https://dropbo.cfd/authorizeauthsecuritysignin"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""login_email"", ""id"": ""login_email""}, {""type"": ""password"", ""name"": ""login_password"", ""id"": ""login_password""}, {""type"": ""hidden"", ""name"": ""service"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""session_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""ts"", ""id"": """"}]}]","[""dropbox""]",post,4.0407,0.0,0.8684,1,3,0,0,0,0,0,0,3,False,0,0,False,False,False,False,4,False,False,False,False,False,attacker_dropbo_cfd_dropbox_1799.html,022706b4164592b47a3c2f50fbcad6da79766d5184f90fbe0b1f487b4c3c8a73,3505,,,,0.0,"Dropbox Sign in to Dropbox Email Password Sign In Forgot password? · Create account Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",True,Dropbox - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,dropbox.com,0.0,/accountssoauthorize
phish_1800,1,https://linkediin.quest/newverifyloginauth,first_party,,,LinkedIn,linkedin.com,login,screenshot_overlay,https://linkediin.quest/verify,same_origin,True,True,True,True,2,linkediin.quest,linkediin,quest,typosquat,0.06,0.0,0.0,1.0,User Login,"[{""action"": ""https://linkediin.quest/verify"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""source"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""context"", ""id"": """"}]}]",[],post,4.2408,0.0,0.881,1,3,0,0,0,0,0,0,3,False,0,0,False,False,False,False,2,False,False,False,False,False,attacker_linkediin_quest_linkedin_1800.html,c335fdbef0fb70fcf6293757036f7441a89c8347a350b8292b2b3d183790f609,30389,True,image_pixels,raster_image_overlay,0.0,,True,User Login,0.0,20677,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/phish_1800_embedded_00.png,"[""raster_assets/phish_1800_embedded_00.png""]","LinkedIn LinkedIn Sign in to LinkedIn Email or phone Password Sign In Forgot password? Create account LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085",linkedin.com,0.0,/newverifyloginauth
phish_1801,1,https://ntflix.sbs/account-sso-identity,first_party,,,Netflix,netflix.com,login,screenshot_overlay,https://ntflix.sbs/identityverifyauth,same_origin,,,,True,3,ntflix.sbs,ntflix,sbs,typosquat,0.08,0.0,0.0,0.741,Sign In to Netflix,"[{""action"": ""https://ntflix.sbs/identityverifyauth"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""source"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""context"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""ts"", ""id"": """"}]}]","[""netflix""]",post,4.0704,0.0,0.8205,1,3,2,0,0,0,0,0,2,False,0,0,False,False,False,False,3,False,False,False,False,False,attacker_ntflix_sbs_netflix_1801.html,2d0f1c3ecf00fc14b2ff8234450d6ff9806884566adf77dc0ae5df60996fd0c8,27735,True,image_pixels,raster_image_overlay,0.0,,False,Sign In to Netflix,0.0,18637,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/phish_1801_embedded_00.png,"[""raster_assets/phish_1801_embedded_00.png""]","Netflix Netflix Sign In Email or phone number Password Sign In Forgot password? Create account Netflix, Inc. 100 Winchester Circle, Los Gatos, CA 95032",,0.0,/account-sso-identity
phish_1802,1,https://securityverifyportalauth.pages.dev/ssoidentity,third_party,pages_dev,pages.dev,LinkedIn,linkedin.com,login,reward,https://safe.pages.dev/new,same_platform_cross_origin,True,True,True,True,2,,,,,0.005,0.196,0.0,0.741,"LinkedIn - Sign In Exclusive offer: Upgrade your account to Premium for free. This offer expires in 24 hours. LinkedIn Sign in to LinkedIn Email or phone Password Sign In Forgot password? · Create account LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085","[{""action"": ""https://safe.pages.dev/new"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""session_key"", ""id"": ""session_key""}, {""type"": ""password"", ""name"": ""session_password"", ""id"": ""session_password""}, {""type"": ""hidden"", ""name"": ""ref"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""context"", ""id"": """"}]}]","[""linkedin""]",post,4.1503,0.0,0.8889,2,3,0,0,0,0,0,0,3,False,0,0,False,False,False,False,2,False,False,False,True,False,pages_dev_linkedin_1802.html,4d372664a5477963c2e9e7c3eb595dfd2ff5d2db6a59bc4d6c1babf4e63bb906,3661,,,,0.0,"Exclusive offer: Upgrade your account to Premium for free. This offer expires in 24 hours. LinkedIn Sign in to LinkedIn Email or phone Password Sign In Forgot password? · Create account LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085",True,LinkedIn - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,Exclusive offer: Upgrade your account to Premium for free. This offer expires in 24 hours.,,[],,linkedin.com,1.0,/ssoidentity
phish_1803,1,https://netflix.nowsecureaccess.pro/security-sso,first_party,,,Netflix,netflix.com,login,credential_harvest,https://netflix.nowsecureaccess.pro/session-account-login,same_origin,True,True,True,True,1,netflix.nowsecureaccess.pro,netflix.nowsecureaccess,pro,subdomain,0.079,0.0,0.0,0.741,"Netflix - Sign In Netflix Sign In Email or phone number Password Sign In Forgot password? · Create account Netflix, Inc. 100 Winchester Circle, Los Gatos, CA 95032","[{""action"": ""https://netflix.nowsecureaccess.pro/session-account-login"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""id_email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""id_password""}, {""type"": ""hidden"", ""name"": ""session_id"", ""id"": """"}]}]","[""netflix""]",post,4.0948,0.0,0.8542,2,3,1,0,0,0,0,0,2,False,0,0,False,False,False,False,1,False,False,False,False,False,attacker_netflix_nowsecureaccess_pro_netflix_1803.html,8fe37387fddad2f9fbcc6a3611064cba914a491d7489a2a18d0b4b12720d3983,3349,,,,0.0,"Netflix Sign In Email or phone number Password Sign In Forgot password? · Create account Netflix, Inc. 100 Winchester Circle, Los Gatos, CA 95032",True,Netflix - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,netflix.com,0.0,/security-sso
phish_1804,1,https://phacebook.wiki/signin/identity/authorize,first_party,,,Facebook,facebook.com,login,authority,https://phacebook.wiki/security-sso-account,same_origin,True,True,True,True,3,phacebook.wiki,phacebook,wiki,phonetic,0.067,0.0,0.833,0.741,"Facebook - Sign In From: Network Operations — Suspicious network activity detected on your account. Facebook Log in to Facebook Email address or phone number Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025","[{""action"": ""https://phacebook.wiki/security-sso-account"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""email"", ""id"": ""email""}, {""type"": ""password"", ""name"": ""pass"", ""id"": ""pass""}, {""type"": ""hidden"", ""name"": ""ref"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}]}]","[""facebook""]",post,4.1289,0.0,0.8542,1,5,0,0,0,0,0,0,2,False,0,0,False,False,False,False,3,False,True,False,False,False,attacker_phacebook_wiki_facebook_1804.html,27e57c3ae3f89516357d84883640bc5336d3fb2592cb510a413748a8c5f6c6ed,3718,,,,0.0,"From: Network Operations — Suspicious network activity detected on your account. Facebook Log in to Facebook Email address or phone number Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",True,Facebook - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,From: Network Operations — Suspicious network activity detected on your account.,,[],,facebook.com,0.0,/signin/identity/authorize
phish_1805,1,https://insta9ram.xin/identity,first_party,,,Instagram,instagram.com,login,authority,https://insta9ram.xin/,same_origin,True,True,True,True,2,insta9ram.xin,insta9ram,xin,typosquat,0.416,0.196,0.278,1.0,"Instagram - Sign In From: Compliance Department — Complete your annual security review by end of day. Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025","[{""action"": ""https://insta9ram.xin/"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""username"", ""id"": ""username""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""redirect"", ""id"": """"}]}]","[""instagram""]",post,3.8029,0.0333,0.8,1,3,0,0,0,0,0,0,0,False,0,0,False,False,False,False,2,False,True,False,False,False,attacker_insta9ram_xin_instagram_1805.html,ebd3dce13e53bd988909dfc9af3828d8bb5aee885b1893803eaebcb9f2524955,3677,,,,0.556,"From: Compliance Department — Complete your annual security review by end of day. Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",True,Instagram - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,From: Compliance Department — Complete your annual security review by end of day.,,[],,instagram.com,0.0,/identity
phish_1806,1,https://arn4zon.xin/login-authorize-session-sso,first_party,,,Amazon,amazon.com,login,credential_harvest,https://arn4zon.xin/security/authorize,same_origin,,,,True,1,arn4zon.xin,arn4zon,xin,typosquat,0.416,0.0,0.0,0.741,"Amazon - Sign In Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109","[{""action"": ""https://arn4zon.xin/security/authorize"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""ap_email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""ap_password""}, {""type"": ""hidden"", ""name"": ""context"", ""id"": """"}]}]","[""amazon""]",post,4.0441,0.0213,0.8085,1,3,3,0,0,0,0,0,3,False,0,0,False,False,False,False,1,False,False,False,False,False,attacker_arn4zon_xin_amazon_1806.html,e4830060f3878c5379db8fc640dc8d46d739ebbea33a2a383ab841d664772dec,3334,,,,0.0,"Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109",False,Amazon - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,,0.0,/login-authorize-session-sso
phish_1807,1,https://accountnowauth.netlify.app/login/account,third_party,netlify_app,netlify.app,Dropbox,dropbox.com,login,credential_harvest,https://safe.netlify.app/new-sso-security-login,same_platform_cross_origin,True,True,True,True,4,,,,,0.012,0.0,0.0,0.741,"Dropbox - Sign In Dropbox Sign in to Dropbox Email Password Sign In Forgot password? · Create account Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158","[{""action"": ""https://safe.netlify.app/new-sso-security-login"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""login_email"", ""id"": ""login_email""}, {""type"": ""password"", ""name"": ""login_password"", ""id"": ""login_password""}, {""type"": ""hidden"", ""name"": ""context"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""source"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}]}]","[""dropbox""]",post,3.9885,0.0,0.8542,2,4,0,0,0,0,0,0,3,False,0,0,False,False,False,False,4,False,False,False,False,False,netlify_app_dropbox_1807.html,f92a25df697853780ca5e9c656a60fab7e70762fd6a86ec5640be85cb4e2fbae,3513,,,,0.0,"Dropbox Sign in to Dropbox Email Password Sign In Forgot password? · Create account Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",True,Dropbox - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,dropbox.com,0.0,/login/account
phish_1808,1,https://twitter-signin.bar/login-session-signin-auth,first_party,,,Twitter / X,twitter.com,login,credential_harvest,https://twitter-signin.bar/securityidentityverify,same_origin,True,True,True,True,2,twitter-signin.bar,twitter-signin,bar,combosquat,0.064,0.0,0.0,1.0,"Twitter / X - Sign In Twitter / X Sign in to X Phone, email, or username Password Sign In Forgot password? · Create account X Corp., 1355 Market Street, San Francisco, CA 94103","[{""action"": ""https://twitter-signin.bar/securityidentityverify"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""text"", ""id"": ""identifier""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}]}]","[""twitter""]",post,3.8987,0.0,0.8269,1,3,4,0,0,0,0,0,3,False,0,0,False,False,False,False,2,False,False,False,False,False,attacker_twitter-signin_bar_twitter_1808.html,5d32bcee4a0f58e8c4acda28f8ba7c8ce946d215288734471c2252acc4469f52,3418,,,,0.0,"Twitter / X Sign in to X Phone, email, or username Password Sign In Forgot password? · Create account X Corp., 1355 Market Street, San Francisco, CA 94103",True,Twitter / X - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,twitter.com,0.0,/login-session-signin-auth
phish_1809,1,https://github.check-hub.rest/sso/signin,first_party,,,GitHub,github.com,login,document_phish,https://github.check-hub.rest/signin-identity-auth,same_origin,,,,True,2,github.check-hub.rest,github.check-hub,rest,subdomain,0.266,0.0,0.0,1.0,"GitHub - Sign In GitHub Sign in to GitHub Username or email address Password Full Legal Name ID / SSN Last 4 Digits Upload ID Document Sign In Forgot password? · Create account GitHub, Inc., 88 Colin P. Kelly Jr. St. San Francisco, CA 94107","[{""action"": ""https://github.check-hub.rest/signin-identity-auth"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""login"", ""id"": ""login_field""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password_field""}, {""type"": ""hidden"", ""name"": ""ts"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""context"", ""id"": """"}, {""type"": ""text"", ""name"": ""full_name"", ""id"": ""full_name""}, {""type"": ""text"", ""name"": ""id_number"", ""id"": ""id_number""}, {""type"": ""file"", ""name"": ""doc_upload"", ""id"": ""doc_upload""}]}]","[""github""]",post,3.9628,0.0,0.8,2,4,1,0,0,0,0,0,2,False,0,0,False,False,False,False,2,False,False,False,False,True,attacker_github_check-hub_rest_github_1809.html,fa954805de7dbdaa9a91170081e0b16b46994c9d40ff3b67b40e1e3b4700277d,3961,,,,0.0,"GitHub Sign in to GitHub Username or email address Password Full Legal Name ID / SSN Last 4 Digits Upload ID Document Sign In Forgot password? · Create account GitHub, Inc., 88 Colin P. Kelly Jr. St. San Francisco, CA 94107",False,GitHub - Sign In,1.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,,0.0,/sso/signin
phish_1810,1,https://portal-identity.netlify.app/,third_party,netlify_app,netlify.app,Apple,apple.com,login,urgency,https://portal-auth-service-sso.netlify.app/new,same_platform_cross_origin,True,True,True,True,1,,,,,0.012,0.784,0.0,0.741,"Apple - Sign In Important: Your account settings need to be updated before the next billing cycle. Apple Sign in with your Apple ID Email or Phone Number Password Sign In Forgot password? · Create account Apple Inc. One Apple Park Way, Cupertino, CA 95014","[{""action"": ""https://portal-auth-service-sso.netlify.app/new"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""account_name_text"", ""id"": ""account_name_text_field""}, {""type"": ""password"", ""name"": ""password_text"", ""id"": ""password_text_field""}, {""type"": ""hidden"", ""name"": ""service"", ""id"": """"}]}]","[""apple""]",post,3.9194,0.0,0.8056,2,3,1,0,0,0,0,0,0,False,0,0,False,False,False,False,1,True,False,False,False,False,netlify_app_apple_1810.html,38849df0932ce1addcd6db5a72938dcad95ca6623d252ab1de861db33a821a39,3639,,,,0.0,"Important: Your account settings need to be updated before the next billing cycle. Apple Sign in with your Apple ID Email or Phone Number Password Sign In Forgot password? · Create account Apple Inc. One Apple Park Way, Cupertino, CA 95014",True,Apple - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,Important: Your account settings need to be updated before the next billing cycle.,,[],,apple.com,0.0,/
phish_1811,1,https://microsopht.wiki/new-auth-login,first_party,,,Microsoft,login.microsoftonline.com,login,credential_harvest,https://microsopht.wiki/sso,same_origin,True,True,True,True,2,microsopht.wiki,microsopht,wiki,phonetic,0.067,0.0,0.0,0.741,"Microsoft - Sign In Microsoft Sign in to your Microsoft account Email, phone, or Skype Password Sign In Forgot password? · Create account Microsoft Corporation, Redmond, WA 98052","[{""action"": ""https://microsopht.wiki/sso"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""loginfmt"", ""id"": ""i0116""}, {""type"": ""password"", ""name"": ""passwd"", ""id"": ""i0118""}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""context"", ""id"": """"}]}]","[""microsoft""]",post,4.1883,0.0,0.8158,1,3,2,0,0,0,0,0,2,False,0,0,False,False,False,False,2,False,False,False,False,False,attacker_microsopht_wiki_microsoft_1811.html,24c2422a3f6643773391f85eb5b7eb0878ce10565414ec98c8e80baeebdab27c,3355,,,,0.0,"Microsoft Sign in to your Microsoft account Email, phone, or Skype Password Sign In Forgot password? · Create account Microsoft Corporation, Redmond, WA 98052",True,Microsoft - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,login.microsoftonline.com,0.0,/new-auth-login
phish_1812,1,https://loginhubportalcenter.pages.dev/verify/auth/signin/login,third_party,pages_dev,pages.dev,Amazon,amazon.com,login,urgency,https://now.pages.dev/identity/verify/auth/signin,same_platform_cross_origin,,,,True,1,,,,,0.005,0.196,0.278,0.741,"Amazon - Sign In Unusual sign-in activity detected on your account. Confirm within 1 hour to prevent lockout. Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109","[{""action"": ""https://now.pages.dev/identity/verify/auth/signin"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""ap_email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""ap_password""}, {""type"": ""hidden"", ""name"": ""_next"", ""id"": """"}]}]","[""amazon""]",post,4.2434,0.0,0.8571,2,6,0,0,0,0,0,0,4,False,0,0,False,False,False,False,1,True,False,False,False,False,pages_dev_amazon_1812.html,2db893239c6529193aa8c2709a29be90746875b0644b0ea1f1e0318554a22a95,3601,,,,0.0,"Unusual sign-in activity detected on your account. Confirm within 1 hour to prevent lockout. Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109",False,Amazon - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,Unusual sign-in activity detected on your account. Confirm within 1 hour to prevent lockout.,,[],,,0.0,/verify/auth/signin/login
